country,code,year,kcal_per_day,name,four_regions,eight_regions,six_regions,members_oecd_g77,Latitude,Longitude,UN member since,World bank region,World bank income group 2017,component,share
Iceland,isl,2008,3428,Iceland,europe,europe_west,europe_central_asia,oecd,65,-18,19/11/1946,Europe & Central Asia,High income,Carbo share,0.45039673278879816
Iceland,isl,2009,3394,Iceland,europe,europe_west,europe_central_asia,oecd,65,-18,19/11/1946,Europe & Central Asia,High income,Carbo share,0.4533411903358869
Iceland,isl,2010,3341,Iceland,europe,europe_west,europe_central_asia,oecd,65,-18,19/11/1946,Europe & Central Asia,High income,Carbo share,0.45287339120023945
Iceland,isl,2011,3348,Iceland,europe,europe_west,europe_central_asia,oecd,65,-18,19/11/1946,Europe & Central Asia,High income,Carbo share,0.4504868578255675
Iceland,isl,2012,3396,Iceland,europe,europe_west,europe_central_asia,oecd,65,-18,19/11/1946,Europe & Central Asia,High income,Carbo share,0.4457832744405183
Iceland,isl,2013,3380,Iceland,europe,europe_west,europe_central_asia,oecd,65,-18,19/11/1946,Europe & Central Asia,High income,Carbo share,0.43989349112426035
India,ind,1990,2205,India,asia,asia_west,south_asia,g77,22,79,30/10/1945,South Asia,Lower middle income,Carbo share,0.7416780045351474
India,ind,1991,2297,India,asia,asia_west,south_asia,g77,22,79,30/10/1945,South Asia,Lower middle income,Carbo share,0.7466129734436221
India,ind,1992,2333,India,asia,asia_west,south_asia,g77,22,79,30/10/1945,South Asia,Lower middle income,Carbo share,0.7451178739819974
India,ind,1993,2269,India,asia,asia_west,south_asia,g77,22,79,30/10/1945,South Asia,Lower middle income,Carbo share,0.7456015866020274
India,ind,1994,2292,India,asia,asia_west,south_asia,g77,22,79,30/10/1945,South Asia,Lower middle income,Carbo share,0.7403141361256544
India,ind,1995,2324,India,asia,asia_west,south_asia,g77,22,79,30/10/1945,South Asia,Lower middle income,Carbo share,0.7361488812392427
India,ind,1996,2344,India,asia,asia_west,south_asia,g77,22,79,30/10/1945,South Asia,Lower middle income,Carbo share,0.7276663822525598
India,ind,1997,2369,India,asia,asia_west,south_asia,g77,22,79,30/10/1945,South Asia,Lower middle income,Carbo share,0.7276234698184888
India,ind,1998,2361,India,asia,asia_west,south_asia,g77,22,79,30/10/1945,South Asia,Lower middle income,Carbo share,0.7356797966963151
India,ind,1999,2398,India,asia,asia_west,south_asia,g77,22,79,30/10/1945,South Asia,Lower middle income,Carbo share,0.7283986655546288
India,ind,2000,2380,India,asia,asia_west,south_asia,g77,22,79,30/10/1945,South Asia,Lower middle income,Carbo share,0.7322310924369748
India,ind,2001,2333,India,asia,asia_west,south_asia,g77,22,79,30/10/1945,South Asia,Lower middle income,Carbo share,0.7326960994427776
India,ind,2002,2285,India,asia,asia_west,south_asia,g77,22,79,30/10/1945,South Asia,Lower middle income,Carbo share,0.7275142231947483
India,ind,2003,2282,India,asia,asia_west,south_asia,g77,22,79,30/10/1945,South Asia,Lower middle income,Carbo share,0.7271516213847502
India,ind,2004,2256,India,asia,asia_west,south_asia,g77,22,79,30/10/1945,South Asia,Lower middle income,Carbo share,0.7218218085106384
India,ind,2005,2270,India,asia,asia_west,south_asia,g77,22,79,30/10/1945,South Asia,Lower middle income,Carbo share,0.7168810572687224
India,ind,2006,2334,India,asia,asia_west,south_asia,g77,22,79,30/10/1945,South Asia,Lower middle income,Carbo share,0.7140017137960583
India,ind,2007,2400,India,asia,asia_west,south_asia,g77,22,79,30/10/1945,South Asia,Lower middle income,Carbo share,0.713
India,ind,2008,2427,India,asia,asia_west,south_asia,g77,22,79,30/10/1945,South Asia,Lower middle income,Carbo share,0.7208281829419037
India,ind,2009,2415,India,asia,asia_west,south_asia,g77,22,79,30/10/1945,South Asia,Lower middle income,Carbo share,0.7102277432712215
India,ind,2010,2442,India,asia,asia_west,south_asia,g77,22,79,30/10/1945,South Asia,Lower middle income,Carbo share,0.712993447993448
India,ind,2011,2455,India,asia,asia_west,south_asia,g77,22,79,30/10/1945,South Asia,Lower middle income,Carbo share,0.7112301425661914
India,ind,2012,2435,India,asia,asia_west,south_asia,g77,22,79,30/10/1945,South Asia,Lower middle income,Carbo share,0.708258726899384
India,ind,2013,2459,India,asia,asia_west,south_asia,g77,22,79,30/10/1945,South Asia,Lower middle income,Carbo share,0.7107564050427003
Indonesia,idn,1990,2338,Indonesia,asia,east_asia_pacific,east_asia_pacific,g77,-5,120,28/9/1950,East Asia & Pacific,Lower middle income,Carbo share,0.7554619332763045
Indonesia,idn,1991,2356,Indonesia,asia,east_asia_pacific,east_asia_pacific,g77,-5,120,28/9/1950,East Asia & Pacific,Lower middle income,Carbo share,0.7490365025466893
Indonesia,idn,1992,2416,Indonesia,asia,east_asia_pacific,east_asia_pacific,g77,-5,120,28/9/1950,East Asia & Pacific,Lower middle income,Carbo share,0.7469081125827814
Indonesia,idn,1993,2431,Indonesia,asia,east_asia_pacific,east_asia_pacific,g77,-5,120,28/9/1950,East Asia & Pacific,Lower middle income,Carbo share,0.7491896338955162
Indonesia,idn,1994,2471,Indonesia,asia,east_asia_pacific,east_asia_pacific,g77,-5,120,28/9/1950,East Asia & Pacific,Lower middle income,Carbo share,0.7477498988263861
Indonesia,idn,1995,2552,Indonesia,asia,east_asia_pacific,east_asia_pacific,g77,-5,120,28/9/1950,East Asia & Pacific,Lower middle income,Carbo share,0.74891065830721
Indonesia,idn,1996,2548,Indonesia,asia,east_asia_pacific,east_asia_pacific,g77,-5,120,28/9/1950,East Asia & Pacific,Lower middle income,Carbo share,0.7500470957613814
Indonesia,idn,1997,2498,Indonesia,asia,east_asia_pacific,east_asia_pacific,g77,-5,120,28/9/1950,East Asia & Pacific,Lower middle income,Carbo share,0.756945556445156
Indonesia,idn,1998,2486,Indonesia,asia,east_asia_pacific,east_asia_pacific,g77,-5,120,28/9/1950,East Asia & Pacific,Lower middle income,Carbo share,0.7613475462590507
Indonesia,idn,1999,2467,Indonesia,asia,east_asia_pacific,east_asia_pacific,g77,-5,120,28/9/1950,East Asia & Pacific,Lower middle income,Carbo share,0.7572152411836238
Indonesia,idn,2000,2436,Indonesia,asia,east_asia_pacific,east_asia_pacific,g77,-5,120,28/9/1950,East Asia & Pacific,Lower middle income,Carbo share,0.7509113300492611
Indonesia,idn,2001,2424,Indonesia,asia,east_asia_pacific,east_asia_pacific,g77,-5,120,28/9/1950,East Asia & Pacific,Lower middle income,Carbo share,0.7477557755775577
Indonesia,idn,2002,2451,Indonesia,asia,east_asia_pacific,east_asia_pacific,g77,-5,120,28/9/1950,East Asia & Pacific,Lower middle income,Carbo share,0.7454589963280294
Indonesia,idn,2003,2468,Indonesia,asia,east_asia_pacific,east_asia_pacific,g77,-5,120,28/9/1950,East Asia & Pacific,Lower middle income,Carbo share,0.7368922204213939
Indonesia,idn,2004,2471,Indonesia,asia,east_asia_pacific,east_asia_pacific,g77,-5,120,28/9/1950,East Asia & Pacific,Lower middle income,Carbo share,0.7377863213273977
Indonesia,idn,2005,2468,Indonesia,asia,east_asia_pacific,east_asia_pacific,g77,-5,120,28/9/1950,East Asia & Pacific,Lower middle income,Carbo share,0.7349554294975689
Indonesia,idn,2006,2483,Indonesia,asia,east_asia_pacific,east_asia_pacific,g77,-5,120,28/9/1950,East Asia & Pacific,Lower middle income,Carbo share,0.7317398308497786
Indonesia,idn,2007,2522,Indonesia,asia,east_asia_pacific,east_asia_pacific,g77,-5,120,28/9/1950,East Asia & Pacific,Lower middle income,Carbo share,0.7235289452815226
Indonesia,idn,2008,2544,Indonesia,asia,east_asia_pacific,east_asia_pacific,g77,-5,120,28/9/1950,East Asia & Pacific,Lower middle income,Carbo share,0.7290959119496855
Indonesia,idn,2009,2603,Indonesia,asia,east_asia_pacific,east_asia_pacific,g77,-5,120,28/9/1950,East Asia & Pacific,Lower middle income,Carbo share,0.7294775259316173
Indonesia,idn,2010,2651,Indonesia,asia,east_asia_pacific,east_asia_pacific,g77,-5,120,28/9/1950,East Asia & Pacific,Lower middle income,Carbo share,0.7258996605054696
Indonesia,idn,2011,2712,Indonesia,asia,east_asia_pacific,east_asia_pacific,g77,-5,120,28/9/1950,East Asia & Pacific,Lower middle income,Carbo share,0.7242109144542773
Indonesia,idn,2012,2770,Indonesia,asia,east_asia_pacific,east_asia_pacific,g77,-5,120,28/9/1950,East Asia & Pacific,Lower middle income,Carbo share,0.72714440433213
Indonesia,idn,2013,2777,Indonesia,asia,east_asia_pacific,east_asia_pacific,g77,-5,120,28/9/1950,East Asia & Pacific,Lower middle income,Carbo share,0.7234353619013324
Iran,irn,1990,2883,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Carbo share,0.6963648976760318
Iran,irn,1991,2941,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Carbo share,0.700465827949677
Iran,irn,1992,3025,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Carbo share,0.7045553719008265
Iran,irn,1993,3112,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Carbo share,0.7106394601542417
Iran,irn,1994,3067,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Carbo share,0.7039093576785131
Iran,irn,1995,3047,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Carbo share,0.6902723990810634
Iran,irn,1996,3052,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Carbo share,0.6999770642201835
Iran,irn,1997,3091,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Carbo share,0.702649627952119
Iran,irn,1998,3100,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Carbo share,0.6896774193548387
Iran,irn,1999,3086,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Carbo share,0.7024400518470512
Iran,irn,2000,3050,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Carbo share,0.7018655737704919
Iran,irn,2001,3036,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Carbo share,0.6993280632411066
Iran,irn,2002,3026,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Carbo share,0.7028288169200265
Iran,irn,2003,3036,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Carbo share,0.695899209486166
Iran,irn,2004,3088,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Carbo share,0.6847215025906735
Iran,irn,2005,3074,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Carbo share,0.6878204294079375
Iran,irn,2006,3e3,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Carbo share,0.6821433333333333
Iran,irn,2007,3028,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Carbo share,0.6711922060766182
Iran,irn,2008,3012,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Carbo share,0.6642629482071714
Iran,irn,2009,3058,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Carbo share,0.65553629823414
Iran,irn,2010,3094,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Carbo share,0.6627181641887524
Iran,irn,2011,3051,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Carbo share,0.6651982956407735
Iran,irn,2012,3064,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Carbo share,0.6690828981723238
Iran,irn,2013,3094,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Carbo share,0.6681544925662573
Iraq,irq,1990,3249,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Carbo share,0.6943120960295476
Iraq,irq,1991,2356,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Carbo share,0.7648641765704584
Iraq,irq,1992,2249,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Carbo share,0.7313606047132059
Iraq,irq,1993,2262,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Carbo share,0.6936295313881521
Iraq,irq,1994,2228,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Carbo share,0.6529174147217235
Iraq,irq,1995,2203,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Carbo share,0.6206627326373128
Iraq,irq,1996,2175,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Carbo share,0.6143310344827586
Iraq,irq,1997,2098,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Carbo share,0.6494470924690181
Iraq,irq,1998,2118,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Carbo share,0.6701227573182247
Iraq,irq,1999,2150,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Carbo share,0.6919348837209303
Iraq,irq,2000,2177,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Carbo share,0.6989526871841983
Iraq,irq,2001,2254,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Carbo share,0.6910559006211181
Iraq,irq,2002,2272,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Carbo share,0.707900528169014
Iraq,irq,2003,2252,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Carbo share,0.7217140319715808
Iraq,irq,2004,2367,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Carbo share,0.6940219687367977
Iraq,irq,2005,2351,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Carbo share,0.67857507443641
Iraq,irq,2006,2374,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Carbo share,0.6984498736310025
Iraq,irq,2007,2379,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Carbo share,0.7003068516183271
Iraq,irq,2008,2358,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Carbo share,0.6753519932145886
Iraq,irq,2009,2441,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Carbo share,0.6631913150348218
Iraq,irq,2010,2505,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Carbo share,0.663748502994012
Iraq,irq,2011,2494,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Carbo share,0.6564715316760225
Iraq,irq,2012,2527,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Carbo share,0.6714166996438465
Iraq,irq,2013,2545,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Carbo share,0.6730294695481336
Ireland,irl,1990,3624,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Carbo share,0.5381456953642384
Ireland,irl,1991,3577,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Carbo share,0.5392759295499021
Ireland,irl,1992,3621,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Carbo share,0.5476387738193869
Ireland,irl,1993,3530,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Carbo share,0.5638045325779036
Ireland,irl,1994,3575,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Carbo share,0.5576895104895105
Ireland,irl,1995,3510,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Carbo share,0.5542962962962963
Ireland,irl,1996,3607,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Carbo share,0.5545106736900471
Ireland,irl,1997,3682,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Carbo share,0.5351195002715915
Ireland,irl,1998,3678,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Carbo share,0.5325856443719412
Ireland,irl,1999,3704,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Carbo share,0.5345275377969763
Ireland,irl,2000,3727,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Carbo share,0.5376308022538234
Ireland,irl,2001,3722,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Carbo share,0.5418216012896293
Ireland,irl,2002,3583,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Carbo share,0.5334970694948368
Ireland,irl,2003,3592,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Carbo share,0.5349610244988864
Ireland,irl,2004,3573,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Carbo share,0.5302714805485587
Ireland,irl,2005,3485,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Carbo share,0.5239024390243903
Ireland,irl,2006,3503,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Carbo share,0.5473251498715387
Ireland,irl,2007,3532,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Carbo share,0.5436438278595697
Ireland,irl,2008,3582,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Carbo share,0.539821328866555
Ireland,irl,2009,3571,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Carbo share,0.5468636236348362
Ireland,irl,2010,3591,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Carbo share,0.548707880813144
Ireland,irl,2011,3600,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Carbo share,0.5553888888888889
Ireland,irl,2012,3598,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Carbo share,0.5570205669816565
Ireland,irl,2013,3600,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Carbo share,0.5631555555555555
Israel,isr,1990,3401,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Carbo share,0.5701999411937665
Israel,isr,1991,3423,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Carbo share,0.5473093777388256
Israel,isr,1992,3447,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Carbo share,0.5506527415143603
Israel,isr,1993,3395,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Carbo share,0.5579410898379971
Israel,isr,1994,3350,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Carbo share,0.5621641791044776
Israel,isr,1995,3465,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Carbo share,0.5476017316017316
Israel,isr,1996,3503,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Carbo share,0.5455152726234657
Israel,isr,1997,3508,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Carbo share,0.5499458380843786
Israel,isr,1998,3499,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Carbo share,0.549634181194627
Israel,isr,1999,3482,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Carbo share,0.5527972429638138
Israel,isr,2000,3553,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Carbo share,0.5376048409794539
Israel,isr,2001,3603,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Carbo share,0.5195531501526506
Israel,isr,2002,3698,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Carbo share,0.5202082206598161
Israel,isr,2003,3576,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Carbo share,0.5091526845637584
Israel,isr,2004,3621,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Carbo share,0.48981772990886496
Israel,isr,2005,3633,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Carbo share,0.49207541976328106
Israel,isr,2006,3624,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Carbo share,0.4833333333333333
Israel,isr,2007,3525,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Carbo share,0.48238014184397165
Israel,isr,2008,3523,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Carbo share,0.4778654555776327
Israel,isr,2009,3514,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Carbo share,0.4846812749003984
Israel,isr,2010,3535,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Carbo share,0.4905176803394625
Israel,isr,2011,3546,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Carbo share,0.4798420755781162
Israel,isr,2012,3603,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Carbo share,0.4826533444351929
Israel,isr,2013,3610,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Carbo share,0.48011634349030474
Italy,ita,1990,3587,Italy,europe,europe_west,europe_central_asia,oecd,42.83333,12.83333,14/12/1955,Europe & Central Asia,High income,Carbo share,0.4985754112071369
Italy,ita,1991,3648,Italy,europe,europe_west,europe_central_asia,oecd,42.83333,12.83333,14/12/1955,Europe & Central Asia,High income,Carbo share,0.5007565789473685
Italy,ita,1992,3543,Italy,europe,europe_west,europe_central_asia,oecd,42.83333,12.83333,14/12/1955,Europe & Central Asia,High income,Carbo share,0.5071718882303133
Italy,ita,1993,3473,Italy,europe,europe_west,europe_central_asia,oecd,42.83333,12.83333,14/12/1955,Europe & Central Asia,High income,Carbo share,0.5017448891448315
Italy,ita,1994,3489,Italy,europe,europe_west,europe_central_asia,oecd,42.83333,12.83333,14/12/1955,Europe & Central Asia,High income,Carbo share,0.4967182573803382
Italy,ita,1995,3508,Italy,europe,europe_west,europe_central_asia,oecd,42.83333,12.83333,14/12/1955,Europe & Central Asia,High income,Carbo share,0.5009492588369441
Italy,ita,1996,3567,Italy,europe,europe_west,europe_central_asia,oecd,42.83333,12.83333,14/12/1955,Europe & Central Asia,High income,Carbo share,0.5009279506588169
Italy,ita,1997,3582,Italy,europe,europe_west,europe_central_asia,oecd,42.83333,12.83333,14/12/1955,Europe & Central Asia,High income,Carbo share,0.5007844779452819
Italy,ita,1998,3674,Italy,europe,europe_west,europe_central_asia,oecd,42.83333,12.83333,14/12/1955,Europe & Central Asia,High income,Carbo share,0.4927354382144801
Italy,ita,1999,3695,Italy,europe,europe_west,europe_central_asia,oecd,42.83333,12.83333,14/12/1955,Europe & Central Asia,High income,Carbo share,0.4881082543978349
Italy,ita,2000,3668,Italy,europe,europe_west,europe_central_asia,oecd,42.83333,12.83333,14/12/1955,Europe & Central Asia,High income,Carbo share,0.498680479825518
Italy,ita,2001,3671,Italy,europe,europe_west,europe_central_asia,oecd,42.83333,12.83333,14/12/1955,Europe & Central Asia,High income,Carbo share,0.49555979297194225
Italy,ita,2002,3661,Italy,europe,europe_west,europe_central_asia,oecd,42.83333,12.83333,14/12/1955,Europe & Central Asia,High income,Carbo share,0.4944769188746244
Italy,ita,2003,3621,Italy,europe,europe_west,europe_central_asia,oecd,42.83333,12.83333,14/12/1955,Europe & Central Asia,High income,Carbo share,0.49760563380281686
Italy,ita,2004,3626,Italy,europe,europe_west,europe_central_asia,oecd,42.83333,12.83333,14/12/1955,Europe & Central Asia,High income,Carbo share,0.5039327082184225
Italy,ita,2005,3567,Italy,europe,europe_west,europe_central_asia,oecd,42.83333,12.83333,14/12/1955,Europe & Central Asia,High income,Carbo share,0.5020521446593776
Italy,ita,2006,3625,Italy,europe,europe_west,europe_central_asia,oecd,42.83333,12.83333,14/12/1955,Europe & Central Asia,High income,Carbo share,0.48922206896551723
Italy,ita,2007,3618,Italy,europe,europe_west,europe_central_asia,oecd,42.83333,12.83333,14/12/1955,Europe & Central Asia,High income,Carbo share,0.4885240464344942
Italy,ita,2008,3595,Italy,europe,europe_west,europe_central_asia,oecd,42.83333,12.83333,14/12/1955,Europe & Central Asia,High income,Carbo share,0.4866842837273992
Italy,ita,2009,3599,Italy,europe,europe_west,europe_central_asia,oecd,42.83333,12.83333,14/12/1955,Europe & Central Asia,High income,Carbo share,0.4935787718810781
Italy,ita,2010,3583,Italy,europe,europe_west,europe_central_asia,oecd,42.83333,12.83333,14/12/1955,Europe & Central Asia,High income,Carbo share,0.4822495115824728
Italy,ita,2011,3575,Italy,europe,europe_west,europe_central_asia,oecd,42.83333,12.83333,14/12/1955,Europe & Central Asia,High income,Carbo share,0.48045314685314683
Italy,ita,2012,3575,Italy,europe,europe_west,europe_central_asia,oecd,42.83333,12.83333,14/12/1955,Europe & Central Asia,High income,Carbo share,0.48041958041958044
Italy,ita,2013,3579,Italy,europe,europe_west,europe_central_asia,oecd,42.83333,12.83333,14/12/1955,Europe & Central Asia,High income,Carbo share,0.4896060352053646
